0.0941 0.0518 -0.0517 0.0133 -0.0890 0.0205 0.0288 -0.0979 0.0241 -0.0413 -0.0227 0.1414 0.0220 -0.0219 -0.0387 -0.1362 0.0371 0.1786 0.0913 0.0064 
0.0638 0.0997 -0.0301 0.0304 -0.0781 -0.0313 0.0631 -0.0841 -0.0009 -0.0156 -0.0826 0.1011 0.0743 0.0028 0.0114 -0.1335 -0.0777 0.1257 0.1326 0.0913 
0.0193 0.1227 -0.0013 0.0478 -0.0400 -0.0811 0.0678 -0.0521 -0.0284 0.0167 -0.1084 0.0290 0.0952 0.0228 0.0580 -0.0741 -0.1503 0.0298 0.1189 0.1326 
-0.0284 0.1160 0.0255 0.0569 0.0187 -0.1076 0.0432 -0.0136 -0.0530 0.0408 -0.0934 -0.0466 0.0811 0.0303 0.0806 0.0147 -0.1547 -0.0672 0.0611 0.1189 
-0.0682 0.0828 0.0438 0.0508 0.0810 -0.0965 0.0012 0.0197 -0.0689 0.0445 -0.0472 -0.0991 0.0409 0.0247 0.0697 0.0945 -0.0941 -0.1265 -0.0136 0.0611 
-0.0911 0.0320 0.0509 0.0284 0.1257 -0.0475 -0.0396 0.0399 -0.0707 0.0242 0.0090 -0.1132 -0.0087 0.0109 0.0313 0.1331 0.0022 -0.1274 -0.0739 -0.0136 
-0.0927 -0.0244 0.0476 -0.0041 0.1351 0.0248 -0.0611 0.0451 -0.0559 -0.0133 0.0517 -0.0892 -0.0506 -0.0037 -0.0172 0.1170 0.0925 -0.0743 -0.0967 -0.0739 
-0.0729 -0.0742 0.0357 -0.0351 0.1032 0.0954 -0.0538 0.0385 -0.0260 -0.0529 0.0646 -0.0412 -0.0731 -0.0140 -0.0553 0.0558 0.1406 0.0069 -0.0761 -0.0967 
-0.0368 -0.1067 0.0171 -0.0529 0.0388 0.1386 -0.0200 0.0263 0.0130 -0.0773 0.0448 0.0099 -0.0729 -0.0184 -0.0684 -0.0229 0.1296 0.0809 -0.0240 -0.0761 
0.0075 -0.1147 -0.0064 -0.0511 -0.0372 0.1375 0.0270 0.0148 0.0516 -0.0741 0.0035 0.0450 -0.0544 -0.0194 -0.0540 -0.0869 0.0678 0.1180 0.0358 -0.0240 
0.0496 -0.0956 -0.0319 -0.0314 -0.0994 0.0911 0.0682 0.0077 0.0790 -0.0408 -0.0393 0.0540 -0.0266 -0.0204 -0.0221 -0.1123 -0.0167 0.1054 0.0781 0.0358 
0.0792 -0.0526 -0.0546 -0.0033 -0.1275 0.0147 0.0867 0.0055 0.0873 0.0130 -0.0634 0.0387 0.0007 -0.0232 0.0104 -0.0935 -0.0892 0.0513 0.0867 0.0781 
0.0886 0.0054 -0.0675 0.0205 -0.1139 -0.0658 0.0743 0.0056 0.0731 0.0691 -0.0568 0.0104 0.0205 -0.0266 0.0278 -0.0435 -0.1228 -0.0204 0.0599 0.0867 
0.0747 0.0643 -0.0637 0.0303 -0.0659 -0.1235 0.0344 0.0048 0.0399 0.1071 -0.0206 -0.0152 0.0302 -0.0267 0.0232 0.0130 -0.1086 -0.0808 0.0103 0.0599 
0.0402 0.1080 -0.0399 0.0232 -0.0025 -0.1401 -0.0194 0.0004 -0.0030 0.1124 0.0314 -0.0253 0.0313 -0.0193 0.0012 0.0512 -0.0581 -0.1079 -0.0414 0.0103 
-0.0059 0.1227 0.0006 0.0051 0.0537 -0.1123 -0.0684 -0.0079 -0.0432 0.0812 0.0782 -0.0151 0.0276 -0.0028 -0.0249 0.0572 0.0043 -0.0952 -0.0758 -0.0414 
-0.0508 0.1018 0.0471 -0.0131 0.0849 -0.0518 -0.0959 -0.0183 -0.0693 0.0231 0.1000 0.0103 0.0231 0.0203 -0.0395 0.0331 0.0519 -0.0524 -0.0819 -0.0758 
-0.0810 0.0492 0.0841 -0.0208 0.0845 0.0199 -0.0932 -0.0274 -0.0745 -0.0429 0.0862 0.0389 0.0203 0.0433 -0.0324 -0.0052 0.0679 0.0001 -0.0608 -0.0819 
-0.0868 -0.0205 0.0966 -0.0131 0.0579 0.0794 -0.0615 -0.0316 -0.0587 -0.0947 0.0396 0.0562 0.0189 0.0584 -0.0037 -0.0363 0.0514 0.0409 -0.0241 -0.0608 
-0.0656 -0.0856 0.0768 0.0062 0.0188 0.1093 -0.0117 -0.0288 -0.0288 -0.1154 -0.0241 0.0521 0.0171 0.0592 0.0357 -0.0434 0.0160 0.0567 0.0124 -0.0241 
-0.0236 -0.1244 0.0281 0.0269 -0.0172 0.1039 0.0404 -0.0182 0.0046 -0.0989 -0.0824 0.0251 0.0119 0.0440 0.0694 -0.0220 -0.0178 0.0468 0.0355 0.0124 
0.0259 -0.1228 -0.0341 0.0370 -0.0390 0.0688 0.0788 -0.0015 0.0310 -0.0525 -0.1143 -0.0169 0.0015 0.0163 0.0822 0.0184 -0.0322 0.0218 0.0396 0.0355 
0.0664 -0.0799 -0.0878 0.0290 -0.0432 0.0180 0.0929 0.0180 0.0434 0.0069 -0.1082 -0.0590 -0.0138 -0.0159 0.0668 0.0588 -0.0207 -0.0024 0.0284 0.0396 
0.0843 -0.0097 -0.1124 0.0043 -0.0337 -0.0318 0.0794 0.0356 0.0410 0.0587 -0.0663 -0.0850 -0.0307 -0.0436 0.0272 0.0797 0.0100 -0.0126 0.0118 0.0284 
0.0735 0.0637 -0.0971 -0.0271 -0.0186 -0.0668 0.0433 0.0463 0.0283 0.0865 -0.0035 -0.0840 -0.0438 -0.0593 -0.0233 0.0698 0.0433 -0.0044 0.0004 0.0118 
0.0379 0.1146 -0.0458 -0.0510 -0.0049 -0.0793 -0.0043 0.0459 0.0127 0.0837 0.0583 -0.0547 -0.0478 -0.0596 -0.0672 0.0309 0.0611 0.0164 0.0003 0.0004 
-0.0100 0.1247 0.0233 -0.0552 0.0035 -0.0688 -0.0496 0.0324 0.0006 0.0551 0.0982 -0.0060 -0.0389 -0.0455 -0.0898 -0.0232 0.0520 0.0367 0.0108 0.0003 
-0.0530 0.0905 0.0845 -0.0358 0.0072 -0.0409 -0.0795 0.0075 -0.0052 0.0137 0.1041 0.0457 -0.0175 -0.0220 -0.0843 -0.0718 0.0170 0.0435 0.0246 0.0108 
-0.0761 0.0249 0.1146 0.0008 0.0093 -0.0046 -0.0855 -0.0233 -0.0061 -0.0246 0.0762 0.0829 0.0117 0.0045 -0.0541 -0.0966 -0.0312 0.0293 0.0321 0.0246 
-0.0715 -0.0480 0.1019 0.0397 0.0123 0.0300 -0.0656 -0.0509 -0.0065 -0.0477 0.0265 0.0930 0.0404 0.0279 -0.0106 -0.0886 -0.0735 -0.0033 0.0259 0.0321 
-0.0417 -0.1012 0.0512 0.0646 0.0164 0.0539 -0.0254 -0.0658 -0.0101 -0.0510 -0.0264 0.0731 0.0593 0.0436 0.0317 -0.0512 -0.0922 -0.0426 0.0051 0.0259 
0.0017 -0.1158 -0.0180 0.0641 0.0191 0.0615 0.0230 -0.0607 -0.0176 -0.0383 -0.0650 0.0306 0.0615 0.0494 0.0602 0.0014 -0.0791 -0.0731 -0.0242 0.0051 
0.0424 -0.0876 -0.0790 0.0376 0.0169 0.0512 0.0646 -0.0346 -0.0254 -0.0181 -0.0786 -0.0194 0.0449 0.0449 0.0687 0.0506 -0.0378 -0.0814 -0.0513 -0.0242 
